"","Depth","Age.025","Age.med","Age.975"
"88",8.8,256.485282232581,384.463557556315,611.435020226614
"89",8.9,260.165058660361,390.821864189874,623.497532861876
"90",9,263.443457460497,396.708156054488,635.042663605804
"91",9.1,266.466993663096,402.622850212417,644.529387805766
"92",9.2,270.07338685766,408.258759125762,656.215303547851
"93",9.3,273.211500497867,414.157945220213,667.661226677859
"94",9.4,276.367994702156,419.752514072893,680.649173100942
"95",9.5,279.238818181235,425.99762728461,695.398300053439
"96",9.6,282.312349494448,432.259266331915,708.396554673569
"97",9.7,285.839127697707,438.523361575401,722.586131893802
"98",9.8,289.363675975379,444.631505045083,736.814349479641
"99",9.9,292.700178766213,450.693529488157,750.543255663462
"100",10,296.069295717086,457.025817407344,763.628788292929
"101",10.1,299.103172081994,463.408143454037,775.961423458256
"102",10.2,302.61464685233,469.461245795825,788.826137558698
"103",10.3,305.831107193228,475.702535219736,801.574205355024
"104",10.4,309.350580007902,481.984695037414,813.570792044859
"105",10.5,312.649483454161,488.262059987674,828.947068340249
"106",10.6,316.213573970329,495.230039736248,841.068605857796
"107",10.7,319.686046248393,501.659346644621,850.740970046624
"108",10.8,323.285065518688,507.787073598741,865.090343271824
"109",10.9,326.405543758311,513.922959872369,876.736858898027
"110",11,329.554360878987,519.776862718663,890.261546432485
"111",11.1,332.489625840915,526.240247682056,903.579988475513
"112",11.2,335.826748878733,532.756648963313,920.3237428016
"113",11.3,340.179881929636,538.583267877456,933.929705038876
"114",11.4,343.561442605522,544.370158406668,947.023707513501
"115",11.5,346.83540331312,550.709025796202,961.625636134782
"116",11.6,350.215239486785,556.994460254265,975.149069313243
"117",11.7,352.746109340392,563.520146287439,992.696941825414
"118",11.8,355.80654496326,569.989619648609,1007.09988913675
"119",11.9,359.673563918908,576.486911425437,1020.74087716852
"120",12,362.747756703079,583.371324767952,1034.12362173862
"121",12.1,366.056814844467,590.112122230238,1049.78546536569
"122",12.2,369.870940864476,596.561620223393,1065.37414328411
"123",12.3,373.109363001061,602.771810706828,1080.08905128869
"124",12.4,376.421811029785,609.303424478831,1095.82585148342
"125",12.5,380.028185517075,615.799709796522,1108.26767448061
"126",12.6,384.04836617863,622.501319341458,1120.59110665508
"127",12.7,387.541650410918,629.098023395321,1133.10150483148
"128",12.8,390.747844404316,634.932214915092,1151.64782027969
"129",12.9,394.633704183408,641.189419643432,1165.9267161523
"130",13,397.94883155589,648.053426879134,1183.13021218306
"131",13.1,400.701060284183,654.421485855153,1199.79885750351
"132",13.2,403.421780157418,660.851581363183,1214.8436835231
"133",13.3,406.646351255815,667.793025867423,1229.38055087687
"134",13.4,409.900252701566,674.103617972535,1243.97863742666
"135",13.5,412.512057490123,680.720538876424,1257.42390847355
"136",13.6,415.134755440241,687.932363295198,1274.17459630872
"137",13.7,417.605393634359,695.577004048154,1290.36367817937
"138",13.8,420.179549451024,703.017487256987,1307.81921274871
"139",13.9,423.955837028314,710.202289614359,1324.65499049128
"140",14,427.819094839477,716.623802628766,1345.53846840448
"141",14.1,431.494139158857,722.321841451721,1359.59921436105
"142",14.2,435.239760843433,729.598954208041,1373.24031883795
"143",14.3,439.115469340652,736.622769357141,1387.39406845273
"144",14.4,442.58122052959,743.628361724796,1402.18393478939
"145",14.5,446.062232376263,749.829626770341,1417.94341605597
"146",14.6,449.769978227481,756.698340347647,1432.58458975644
"147",14.7,453.312318893889,763.318310527658,1444.2394850942
"148",14.8,456.843851223162,770.147490731464,1456.79845683859
"149",14.9,460.134405421839,777.188627549898,1471.06609175044
"150",15,462.995595477875,784.245319253622,1486.34807015606
"151",15.1,465.456690049988,790.763167168626,1501.46542369426
"152",15.2,467.825610240795,798.009599975393,1520.75434615907
"153",15.3,470.803596218345,805.525588967645,1531.94436165773
"154",15.4,474.894730015305,812.755505702578,1544.81904157105
"155",15.5,478.165177023425,819.892920047243,1564.76332399221
"156",15.6,481.097353210345,825.713271435325,1585.96164836098
"157",15.7,483.924505051983,833.015294942569,1596.26315050278
"158",15.8,486.9594202847,840.341197674106,1611.98188632151
"159",15.9,489.942667225347,846.997415746966,1628.3955594459
"160",16,493.255165256698,853.932098345088,1641.59357553713
"161",16.1,496.791633529376,861.295761166117,1654.77921788555
"162",16.2,500.288596872783,868.1789422245,1671.80670415304
"163",16.3,503.601136978873,874.910078631746,1691.1836885068
"164",16.4,507.213086178225,882.515869433752,1711.63345618879
"165",16.5,510.828135971545,889.731215887643,1733.93218199834
"166",16.6,513.71133402667,896.042301808692,1750.89087969877
"167",16.7,516.490502704757,904.324748549318,1767.26405045194
"168",16.8,520.372983687601,911.057010199332,1782.62900293524
"169",16.9,523.898809820454,917.967682681133,1798.84231929477
"170",17,526.839616114425,925.648495670353,1815.39861648186
"171",17.1,530.408515973273,932.452396628511,1833.23773806259
"172",17.2,533.000434069052,938.219947495167,1850.0295434401
"173",17.3,535.682458124144,945.204565052259,1866.38985837572
"174",17.4,538.684154843188,952.471629499148,1883.32364035873
"175",17.5,541.753080472062,959.502184242348,1900.46521692549
"176",17.6,544.805955814052,966.200616689366,1918.0711427547
"177",17.7,547.838449834234,973.245808096077,1937.12105741362
"178",17.8,550.888958222882,980.30156804156,1955.89699875776
"179",17.9,554.184525013151,986.742348361175,1976.22193344272
"180",18,557.63785815468,993.895555558976,1991.72870587206
"181",18.1,560.630136286586,1001.25770759419,2011.49038950828
"182",18.2,563.126468352455,1008.62917409238,2031.7295604793
"183",18.3,566.147993453814,1016.10270584462,2047.38157761817
"184",18.4,569.137385433927,1023.77152227161,2068.80276713396
"185",18.5,571.9976212197,1031.11712032853,2086.46255810482
"186",18.6,574.954099098492,1037.98817225776,2100.49887087887
"187",18.7,577.840789025908,1044.06467744885,2119.6215878292
"188",18.8,580.450957631756,1051.67214790695,2139.50598199266
"189",18.9,583.563014208487,1059.42651880379,2160.15937472566
"190",19,586.508852840126,1066.8926819472,2178.83972184862
"191",19.1,589.507238613433,1074.40390088293,2197.35143943542
"192",19.2,592.43935411101,1081.63891306609,2213.20172922277
"193",19.3,595.387697405395,1088.23635525411,2227.64144545944
"194",19.4,598.357604438902,1096.29852405775,2241.06431132543
"195",19.5,601.312515752439,1103.99916819345,2254.71579071724
"196",19.6,604.312479545665,1111.78773603155,2271.83462822539
"197",19.7,607.265399519264,1119.07461025684,2289.70787211783
"198",19.8,609.878287667607,1126.65173931706,2307.29299883559
"199",19.9,612.639690079193,1134.34477048154,2327.61208551012
"200",20,615.463606411312,1141.26585203904,2347.30841266597
"201",20.1,618.308943425275,1147.78518427317,2364.22058790139
"202",20.2,621.300730809352,1154.3946857904,2387.88652928666
"203",20.3,624.763036316746,1161.4335194007,2412.8225753227
"204",20.4,628.121028961312,1167.8287378101,2434.24084676791
"205",20.5,631.178898049572,1175.40760596187,2454.34967259844
"206",20.6,634.421608551529,1182.34198186281,2473.73840485194
"207",20.7,638.018725310251,1190.86809751887,2494.27848454458
"208",20.8,641.090838301546,1199.20787380903,2512.62445553211
"209",20.9,644.185941952158,1206.13906895188,2531.40467775325
"210",21,647.391195919352,1214.20708531516,2551.43322864527
"211",21.1,650.650534055596,1221.04802147249,2573.58717193535
"212",21.2,653.618755152928,1228.27402077319,2596.81867556228
"213",21.3,655.629474223322,1236.91303192429,2619.80729287858
"214",21.4,660.281011800413,1243.7466140134,2639.61667226915
"215",21.5,663.62011924664,1250.65887507178,2659.74222818516
"216",21.6,666.844346976235,1257.79949741661,2679.23598922086
"217",21.7,669.967885146261,1265.84143233469,2698.13893709567
"218",21.8,672.995370019175,1273.4054153596,2720.03731967061
"219",21.9,675.961251338916,1279.7370705198,2739.0678192181
"220",22,678.902379022512,1286.70117019812,2753.75225343175
"221",22.1,681.785954734924,1293.67116586864,2777.78738141777
"222",22.2,684.592452911923,1301.37976719735,2795.51582532486
"223",22.3,687.278374699552,1308.46567497521,2813.09924442462
"224",22.4,690.38139160456,1315.82834608904,2830.22052871811
"225",22.5,693.978062502472,1324.30758167071,2850.88631875883
"226",22.6,695.916854798024,1331.60306770278,2874.57039175861
"227",22.7,697.840964814534,1338.49518828814,2893.21195147269
"228",22.8,700.333005780309,1346.36660905256,2913.87327165458
"229",22.9,702.761138106503,1354.04858697524,2937.63930636943
"230",23,705.424948727004,1363.24453883399,2955.62861011406
"231",23.1,708.756202626533,1370.03796784083,2973.82576845934
"232",23.2,712.08040099876,1378.17670933959,2991.40129678804
"233",23.3,715.262866373543,1386.12397444276,3009.1830787886
"234",23.4,717.539012566221,1394.31142860539,3027.58818788641
"235",23.5,719.946861463971,1402.55035727391,3047.0043922568
"236",23.6,723.229073010836,1410.74380456846,3072.66939015661
"237",23.7,726.379463211311,1418.06407278142,3099.57902132339
"238",23.8,729.891632406135,1424.63339299273,3125.80109755048
"239",23.9,734.845882572162,1430.90354352795,3150.74561988098
"240",24,738.194377762076,1436.93938074355,3170.79220014991
"241",24.1,741.095577735585,1444.056713398,3180.09857306735
"242",24.2,743.836488815695,1452.14661291302,3202.67227583394
"243",24.3,746.440573130228,1459.35366307949,3225.95206453204
"244",24.4,749.360326602616,1466.9655442804,3249.25130412294
"245",24.5,751.985929891563,1474.73070119557,3269.06760415268
"246",24.6,754.693355675445,1482.69567154419,3289.23556623093
"247",24.7,757.405613564333,1489.91502083229,3309.05299051093
"248",24.8,760.1337843841,1496.8078412192,3331.27397755466
"249",24.9,763.207227041589,1505.22373202007,3352.10746948311
"250",25,766.011897455356,1511.99198103186,3376.17931246551
"251",25.1,768.944486003509,1519.57179132417,3408.12939898185
"252",25.2,771.422300745448,1525.9908567465,3429.85603961141
"253",25.3,773.933399099045,1534.85852817021,3443.10470590921
"254",25.4,776.578436475219,1541.74826190982,3459.96668623636
"255",25.5,779.444858275065,1549.16890784304,3482.83019475683
"256",25.6,782.271044895494,1556.7747899311,3501.24562071552
"257",25.7,785.043972559468,1564.25469656961,3523.27709977175
"258",25.8,787.673171158836,1571.24546710636,3546.15874081147
"259",25.9,790.182801162641,1577.36418246871,3568.33865351202
"260",26,793.730228838499,1585.22433431061,3588.739710212
"261",26.1,796.509356745713,1592.4720304955,3608.49210054717
"262",26.2,799.317848648841,1599.32864768431,3632.42385279999
"263",26.3,802.047425336539,1606.29533709526,3658.02653242387
"264",26.4,804.883929699551,1613.0783193669,3686.7258179536
"265",26.5,807.638723536291,1621.6426665184,3699.9269212513
"266",26.6,810.385388014609,1629.34950596433,3725.29411112811
"267",26.7,812.659879596804,1636.82961196261,3751.26402662056
"268",26.8,815.522869995865,1642.75491329652,3770.43740638925
"269",26.9,818.119287689274,1651.78795486457,3791.68599089625
"270",27,820.739761437179,1658.61779901218,3813.62264284492
"271",27.1,823.357565639369,1665.63242562626,3835.53713415285
"272",27.2,826.00819172865,1673.08653364864,3859.50340683629
"273",27.3,828.608569783313,1681.37149403285,3884.43698367786
"274",27.4,831.161673052663,1689.21679724922,3908.77175814525
"275",27.5,834.402338610726,1695.73275173384,3933.4475942482
"276",27.6,837.789371144831,1703.81615939522,3960.05222219398
"277",27.7,841.053523425185,1713.76824115171,3986.70733105984
"278",27.8,844.408376567904,1721.17965792223,4010.55561475172
"279",27.9,846.539381585902,1729.1485420379,4033.00285400863
"280",28,848.649149772108,1736.19644589086,4056.09729225575
"281",28.1,851.769722509637,1744.80844498407,4080.35553860135
"282",28.2,853.062811165958,1753.01738493599,4104.75939797823
"283",28.3,855.370978745465,1761.21748478257,4129.34313394262
"284",28.4,857.715521435211,1769.63705465329,4153.03190750237
"285",28.5,860.278607345881,1778.4184571924,4171.17287940336
"286",28.6,863.42069362968,1785.16379824626,4187.67258828515
"287",28.7,866.52792775632,1792.82392425893,4207.43568635915
"288",28.8,869.800237406446,1800.72016745206,4234.88225345441
"289",28.9,873.219201704116,1807.1688829962,4268.75724548104
"290",29,876.521010118077,1814.92673419735,4289.28571326333
"291",29.1,879.890957546686,1822.17944792624,4305.25993636994
"292",29.2,883.431947158829,1831.81892435717,4325.0170054945
"293",29.3,888.483296832843,1839.0811576886,4361.81443870369
"294",29.4,893.574952675734,1846.21822296798,4380.00814519399
"295",29.5,898.617265989213,1853.64696868085,4402.56917146306
"296",29.6,901.343071536191,1861.33007164864,4433.84438985113
"297",29.7,906.251758176391,1869.94818133372,4455.13236048613
"298",29.8,909.454681377915,1877.55615583077,4476.4411554317
"299",29.9,912.353666207166,1886.07104570257,4496.98213152097
"300",30,915.247817966021,1893.30534118746,4521.99249301042
"301",30.1,918.196691748764,1900.9306800992,4551.54217879993
"302",30.2,921.209304780503,1909.72374151117,4575.59515175336
"303",30.3,924.239548839643,1918.07881116946,4602.41728754737
"304",30.4,927.306809152199,1925.66688182541,4625.19107209831
"305",30.5,929.740789208206,1934.54650853825,4647.90261859383
"306",30.6,932.177810700157,1943.06367740331,4670.80288800132
"307",30.7,934.5874308261,1949.60574072876,4681.09607677352
"308",30.8,936.950444763008,1958.76106898519,4699.80010314605
"309",30.9,938.972403978466,1967.26874795243,4733.80574377612
"310",31,940.66471125998,1976.14785904999,4764.91490607991
"311",31.1,944.403596514381,1987.2050503537,4789.95046664021
"312",31.2,946.897012262742,1994.71993616976,4808.774543232
"313",31.3,949.518642135702,2004.12930929891,4826.6131426831
"314",31.4,952.32951120299,2011.36737288452,4844.5266434223
"315",31.5,954.720851343496,2019.91072920072,4864.56621868122
"316",31.6,957.87220747987,2029.79555420762,4896.22364377758
"317",31.7,961.016395868954,2037.07069860145,4924.79619125639
"318",31.8,962.7518729807,2044.97773534584,4946.70134869202
"319",31.9,964.488910197051,2051.5399614889,4985.58954145703
"320",32,966.154117084746,2058.28426968934,5023.96781062516
